1.2398 0.0020716 0.0021086 0.0021677 0.0022909 0.0023264 0.0033716 0.0049999 0.0058847 0.0067695 0.0085116 0.010132 0.011847 0.013206 0.014533 0.013976 0.012317 0.008312 0.004868 
1.184 0.0023089 0.0023496 0.0024146 0.00255 0.0025891 0.0037373 0.0055124 0.0064686 0.0074195 0.0092889 0.011018 0.01284 0.014292 0.015625 0.014949 0.013138 0.0087893 0.0051245 
1.0265 0.0031482 0.0032019 0.0032878 0.0034655 0.0035173 0.0050111 0.0072569 0.0084402 0.0096117 0.011893 0.013978 0.016178 0.017818 0.019035 0.018004 0.015564 0.010219 0.005711 
0.96906 0.0035326 0.003592 0.003687 0.0038837 0.0039412 0.0055827 0.0080278 0.0093118 0.010579 0.013038 0.015291 0.017631 0.019334 0.020524 0.019277 0.016585 0.01081 0.0059675 
0.89197 0.004144 0.0042125 0.004322 0.0045489 0.0046152 0.0064775 0.0092437 0.010687 0.012106 0.014865 0.017389 0.019967 0.021788 0.023009 0.021415 0.018346 0.01172 0.0063971 
0.77509 0.0053654 0.0054506 0.0055864 0.0058668 0.0059481 0.0082693 0.01167 0.013443 0.015192 0.01856 0.021596 0.024681 0.026854 0.028009 0.026 0.022007 0.013663 0.0074038 
0.75223 0.0056558 0.0057451 0.0058874 0.0061812 0.0062668 0.0086984 0.012251 0.014108 0.015938 0.01944 0.022593 0.025809 0.028047 0.029206 0.027083 0.022827 0.014119 0.0076635 
0.67352 0.0067883 0.006894 0.0070624 0.0074084 0.0075104 0.010328 0.01448 0.016645 0.01874 0.022722 0.026311 0.029936 0.032307 0.033606 0.030677 0.025455 0.015515 0.0084278 
0.58526 0.0083234 0.0084467 0.008647 0.0090557 0.0091764 0.012521 0.017407 0.019895 0.022299 0.026895 0.030948 0.034878 0.037563 0.038485 0.034471 0.028261 0.016959 0.0087793 
0.58392 0.0083484 0.0084722 0.0086734 0.0090832 0.009204 0.012557 0.017454 0.019946 0.022355 0.02696 0.031018 0.034953 0.037642 0.038552 0.034519 0.028295 0.016974 0.0087806 
0.5074 0.0098285 0.0099709 0.010203 0.010668 0.010808 0.014604 0.019985 0.022701 0.025331 0.030184 0.034373 0.038432 0.040847 0.040841 0.035929 0.029045 0.01688 0.0085038 
0.45957 0.010791 0.010942 0.011188 0.011678 0.011826 0.015816 0.021429 0.024207 0.026843 0.03171 0.035896 0.039694 0.041806 0.04125 0.035862 0.028823 0.016485 0.0081484 
0.44091 0.011185 0.01134 0.011592 0.012095 0.012247 0.016315 0.02201 0.024803 0.027457 0.03237 0.036557 0.040301 0.04239 0.041709 0.036181 0.029051 0.016545 0.0080819 
0.38757 0.012362 0.012526 0.012794 0.013325 0.013486 0.017771 0.023591 0.026439 0.02916 0.03412 0.038161 0.041753 0.043687 0.042634 0.036964 0.029511 0.016925 0.0088379 
0.38313 0.012459 0.012625 0.012894 0.013426 0.013588 0.017885 0.023707 0.026555 0.029278 0.03422 0.038234 0.041793 0.043691 0.042597 0.036895 0.029474 0.016941 0.0089053 
0.38137 0.012498 0.012664 0.012933 0.013466 0.013628 0.017929 0.023751 0.026601 0.029324 0.034255 0.038259 0.041802 0.043684 0.042576 0.036859 0.029455 0.016934 0.0089229 
0.37528 0.012633 0.012798 0.013069 0.013605 0.013767 0.018083 0.023909 0.026762 0.029482 0.034377 0.038348 0.041838 0.043664 0.042518 0.036758 0.029443 0.016968 0.0089669 
0.37013 0.012747 0.012913 0.013185 0.013723 0.013886 0.018209 0.024044 0.026901 0.029617 0.034482 0.038429 0.041877 0.043659 0.042488 0.036706 0.029463 0.017032 0.0090761 
0.35428 0.013101 0.01327 0.013545 0.014091 0.014256 0.018602 0.024459 0.027323 0.030017 0.034804 0.038677 0.042024 0.043718 0.04251 0.036751 0.029692 0.017404 0.0094989 
0.34463 0.013319 0.01349 0.013768 0.014319 0.014486 0.018838 0.024714 0.027577 0.030253 0.034998 0.038833 0.042141 0.043823 0.042591 0.036934 0.02995 0.017816 0.0098254 
0.33293 0.013587 0.013759 0.014038 0.014592 0.014759 0.019119 0.025014 0.027863 0.030513 0.035218 0.039013 0.042287 0.04396 0.042754 0.037285 0.030384 0.018404 0.010275 
0.26468 0.015123 0.015301 0.015587 0.016158 0.01633 0.020864 0.0269 0.029804 0.032522 0.03752 0.041799 0.045972 0.048781 0.050273 0.04692 0.04125 0.028993 0.019275 
0.23078 0.016072 0.016257 0.016554 0.017151 0.017329 0.022083 0.028645 0.031898 0.034987 0.041039 0.046726 0.052959 0.058291 0.064327 0.064718 0.061015 0.048104 0.035108 
0.20636 0.017069 0.017267 0.017583 0.018234 0.018422 0.02366 0.031278 0.035237 0.039102 0.047102 0.055198 0.065043 0.074221 0.087297 0.092692 0.091179 0.075423 0.057283 
0.18796 0.018956 0.019195 0.019576 0.020378 0.020614 0.027153 0.037862 0.04368 0.049537 0.062671 0.077442 0.097099 0.11706 0.15124 0.17223 0.17723 0.15306 0.11413 
0.16309 0.023419 0.02376 0.024246 0.025397 0.02569 0.035886 0.053672 0.064246 0.075049 0.10069 0.13129 0.17252 0.2174 0.29454 0.3419 0.35548 0.30284 0.20998 
0.14642 0.030002 0.030513 0.031325 0.033024 0.03352 0.048841 0.077819 0.094639 0.11282 0.15748 0.20993 0.28479 0.36174 0.49805 0.58172 0.59414 0.5073 0.36624 
0.13054 0.036222 0.03686 0.037918 0.040056 0.040727 0.061512 0.09787 0.11955 0.14417 0.20127 0.26789 0.35587 0.44322 0.57669 0.63691 0.6166 0.48264 0.29574 
0.11894 0.041543 0.04232 0.043612 0.046238 0.047066 0.071399 0.11317 0.13888 0.16688 0.2316 0.30233 0.3929 0.47389 0.58747 0.61071 0.57919 0.46514 0.18571 
0.11126 0.047038 0.047947 0.049411 0.052428 0.053338 0.080411 0.12883 0.15803 0.18972 0.26103 0.33819 0.43233 0.51563 0.62382 0.64416 0.61686 0.47374 0.20832 
0.10736 0.051955 0.052944 0.05453 0.057854 0.058849 0.088936 0.14416 0.17759 0.21341 0.29328 0.38108 0.48759 0.5864 0.72122 0.76703 0.74698 0.55484 0.3233 
0.084471 0.084613 0.086291 0.089054 0.094685 0.096454 0.14983 0.24253 0.29549 0.35203 0.47665 0.6124 0.78371 0.94493 1.2121 1.3176 1.2488 0.96109 0.65636 
0.061994 0.15898 0.16206 0.16705 0.17731 0.18048 0.2749 0.43715 0.53052 0.62955 0.85483 1.1104 1.4488 1.7793 2.2695 2.4682 2.471 1.7765 1.2572 
0.056409 0.19195 0.19572 0.20175 0.21425 0.21806 0.33184 0.53072 0.64571 0.76775 1.0541 1.3904 1.8239 2.2688 2.9348 3.2537 3.1772 2.406 1.5972 
0.048012 0.27297 0.27834 0.28676 0.30467 0.3101 0.47734 0.78197 0.96248 1.1567 1.6291 2.1955 2.9635 3.782 5.1844 5.8643 5.7133 4.3108 2.6685 
0.041338 0.39659 0.4048 0.41743 0.4448 0.45305 0.71366 1.2129 1.5134 1.8394 2.6722 3.6879 5.167 6.8034 9.6382 10.944 10.935 8.2211 4.9889 
0.037441 0.52408 0.53532 0.55244 0.59006 0.60128 0.96604 1.6797 2.1157 2.5995 3.8265 5.3927 7.6987 10.245 14.641 16.81 16.696 12.541 7.5522 
0.029198 1.1661 1.1936 1.2359 1.327 1.3546 2.2688 4.11 5.2691 6.5863 10.033 14.431 20.895 28.007 39.981 45.395 44.817 33.144 19.17 
0.022717 2.7189 2.7847 2.8866 3.1099 3.1784 5.4388 10.024 12.936 16.268 24.932 35.761 51.236 67.896 95.17 106.7 103.61 75.293 42.961 
0.017675 6.1833 6.3356 6.5777 7.093 7.2529 12.43 22.79 29.334 36.76 55.408 78.113 109.79 142.37 193.32 212.24 202.52 143.71 80.691 
0.013783 13.276 13.595 14.113 15.201 15.54 26.196 46.811 59.669 74.031 108.53 148.53 201.58 252.9 328.05 351.99 331.96 234.65 135.82 
